Date,City,Year,Quarter,Month,Day,DayOfWeek,Season,Max Temp (°C),Min Temp (°C),Avg Temp (°C),Temp Range (°C),Rainfall (mm),Rainy Day,Rainfall Category,Max Wind (km/h),Rolling Avg 7,Rolling Avg 30,Lag1,Lag7,Monthly Avg Temp,Temp Anomaly,Temperature Category,Is Weekend,Cumulative Rainfall,Outlier
2024-03-31,Chennai,2024,1,3,31,Sunday,Summer,33.6,24.5,29.05,9.100000000000001,0.0,0,No Rain,22.3,28.685714285714287,28.451666666666664,29.6,28.35,28.429032258064513,0.6209677419354875,Warm,True,4856.3,False
2024-04-01,Chennai,2024,2,4,1,Monday,Summer,33.7,25.3,29.5,8.400000000000002,0.1,1,Light,22.3,28.92142857142857,28.50333333333333,29.05,27.85,30.746666666666666,-1.2466666666666661,Warm,False,4856.4,False
2024-04-02,Chennai,2024,2,4,2,Tuesday,Summer,34.8,26.0,30.4,8.799999999999997,0.0,0,No Rain,24.9,29.3,28.591666666666665,29.5,27.75,30.746666666666666,-0.34666666666666757,Hot,False,4856.4,False
2024-04-03,Chennai,2024,2,4,3,Wednesday,Summer,35.0,26.6,30.8,8.399999999999999,0.0,0,No Rain,25.9,29.657142857142855,28.733333333333334,30.4,28.299999999999997,30.746666666666666,0.053333333333334565,Hot,False,4856.4,False
2024-04-04,Chennai,2024,2,4,4,Thursday,Summer,34.8,26.7,30.75,8.099999999999998,0.0,0,No Rain,24.3,29.957142857142856,28.85666666666667,30.8,28.650000000000002,30.746666666666666,0.0033333333333338544,Hot,False,4856.4,False
2024-04-05,Chennai,2024,2,4,5,Friday,Summer,35.0,26.3,30.65,8.7,0.0,0,No Rain,23.4,30.107142857142858,28.946666666666665,30.75,29.6,30.746666666666666,-0.09666666666666757,Hot,False,4856.4,False
2024-04-06,Chennai,2024,2,4,6,Saturday,Summer,36.5,26.1,31.3,10.399999999999999,0.0,0,No Rain,23.8,30.35,29.03166666666667,30.65,29.6,30.746666666666666,0.5533333333333346,Hot,True,4856.4,False
2024-04-07,Chennai,2024,2,4,7,Sunday,Summer,36.9,25.8,31.35,11.099999999999998,0.0,0,No Rain,24.0,30.678571428571427,29.144999999999996,31.3,29.05,30.746666666666666,0.6033333333333353,Hot,True,4856.4,False
2024-04-08,Chennai,2024,2,4,8,Monday,Summer,36.2,26.5,31.35,9.700000000000003,0.0,0,No Rain,23.3,30.942857142857143,29.24,31.35,29.5,30.746666666666666,0.6033333333333353,Hot,False,4856.4,False
2024-04-09,Chennai,2024,2,4,9,Tuesday,Summer,33.3,25.9,29.599999999999998,7.399999999999999,0.0,0,No Rain,16.9,30.828571428571426,29.271666666666665,31.35,30.4,30.746666666666666,-1.1466666666666683,Warm,False,4856.4,False
2024-04-10,Chennai,2024,2,4,10,Wednesday,Summer,33.7,26.4,30.05,7.300000000000004,0.0,0,No Rain,16.1,30.72142857142857,29.316666666666666,29.599999999999998,30.8,30.746666666666666,-0.6966666666666654,Hot,False,4856.4,False
2024-04-11,Chennai,2024,2,4,11,Thursday,Summer,33.4,26.5,29.95,6.899999999999999,0.0,0,No Rain,20.0,30.607142857142858,29.356666666666666,30.05,30.75,30.746666666666666,-0.7966666666666669,Warm,False,4856.4,False
2024-04-12,Chennai,2024,2,4,12,Friday,Summer,33.3,28.0,30.65,5.299999999999997,0.0,0,No Rain,18.8,30.607142857142858,29.401666666666664,29.95,30.65,30.746666666666666,-0.09666666666666757,Hot,False,4856.4,False
2024-04-13,Chennai,2024,2,4,13,Saturday,Summer,34.0,26.4,30.2,7.600000000000001,0.5,1,Light,16.3,30.449999999999996,29.436666666666667,30.65,31.3,30.746666666666666,-0.5466666666666669,Hot,True,4856.9,False
2024-04-14,Chennai,2024,2,4,14,Sunday,Summer,33.5,25.6,29.55,7.899999999999999,0.0,0,No Rain,15.6,30.192857142857143,29.469999999999995,30.2,31.35,30.746666666666666,-1.1966666666666654,Warm,True,4856.9,False
2024-04-15,Chennai,2024,2,4,15,Monday,Summer,34.2,25.0,29.6,9.200000000000003,0.0,0,No Rain,16.3,29.942857142857143,29.488333333333333,29.55,31.35,30.746666666666666,-1.1466666666666647,Warm,False,4856.9,False
2024-04-16,Chennai,2024,2,4,16,Tuesday,Summer,34.8,25.1,29.95,9.699999999999996,0.0,0,No Rain,22.7,29.992857142857144,29.53166666666667,29.6,29.599999999999998,30.746666666666666,-0.7966666666666669,Warm,False,4856.9,False
2024-04-17,Chennai,2024,2,4,17,Wednesday,Summer,36.2,26.0,31.1,10.200000000000003,0.0,0,No Rain,26.9,30.142857142857142,29.608333333333334,29.95,30.05,30.746666666666666,0.3533333333333353,Hot,False,4856.9,False
2024-04-18,Chennai,2024,2,4,18,Thursday,Summer,37.0,26.6,31.8,10.399999999999999,0.0,0,No Rain,24.1,30.407142857142862,29.71333333333333,31.1,29.95,30.746666666666666,1.0533333333333346,Hot,False,4856.9,False
2024-04-19,Chennai,2024,2,4,19,Friday,Summer,36.0,27.8,31.9,8.2,0.0,0,No Rain,25.9,30.585714285714285,29.826666666666664,31.8,30.65,30.746666666666666,1.1533333333333324,Hot,False,4856.9,False
2024-04-20,Chennai,2024,2,4,20,Saturday,Summer,35.8,28.0,31.9,7.799999999999997,0.2,1,Light,25.5,30.828571428571426,29.946666666666665,31.9,30.2,30.746666666666666,1.1533333333333324,Hot,True,4857.1,False
2024-04-21,Chennai,2024,2,4,21,Sunday,Summer,35.5,27.5,31.5,8.0,0.0,0,No Rain,27.5,31.107142857142858,30.05,31.9,29.55,30.746666666666666,0.7533333333333339,Hot,True,4857.1,False
2024-04-22,Chennai,2024,2,4,22,Monday,Summer,35.5,26.9,31.2,8.600000000000001,0.0,0,No Rain,24.2,31.33571428571429,30.14,31.5,29.6,30.746666666666666,0.45333333333333314,Hot,False,4857.1,False
2024-04-23,Chennai,2024,2,4,23,Tuesday,Summer,34.7,26.2,30.450000000000003,8.500000000000004,0.0,0,No Rain,21.4,31.407142857142855,30.209999999999997,31.2,29.95,30.746666666666666,-0.2966666666666633,Hot,False,4857.1,False
2024-04-24,Chennai,2024,2,4,24,Wednesday,Summer,35.5,25.8,30.65,9.7,0.0,0,No Rain,22.2,31.342857142857145,30.303333333333335,30.450000000000003,31.1,30.746666666666666,-0.09666666666666757,Hot,False,4857.1,False
2024-04-25,Chennai,2024,2,4,25,Thursday,Summer,34.8,27.0,30.9,7.799999999999997,0.0,0,No Rain,22.8,31.214285714285715,30.408333333333335,30.65,31.8,30.746666666666666,0.15333333333333243,Hot,False,4857.1,False
2024-04-26,Chennai,2024,2,4,26,Friday,Summer,34.6,26.5,30.55,8.100000000000001,0.0,0,No Rain,23.5,31.021428571428572,30.483333333333334,30.9,31.9,30.746666666666666,-0.19666666666666544,Hot,False,4857.1,False
2024-04-27,Chennai,2024,2,4,27,Saturday,Summer,34.7,26.0,30.35,8.700000000000003,0.0,0,No Rain,22.8,30.8,30.540000000000003,30.55,31.9,30.746666666666666,-0.3966666666666647,Hot,True,4857.1,False
2024-04-28,Chennai,2024,2,4,28,Sunday,Summer,35.6,26.5,31.05,9.100000000000001,0.0,0,No Rain,24.0,30.735714285714288,30.588333333333335,30.35,31.5,30.746666666666666,0.30333333333333456,Hot,True,4857.1,False
2024-04-29,Chennai,2024,2,4,29,Monday,Summer,35.5,27.6,31.55,7.899999999999999,0.0,0,No Rain,23.4,30.785714285714285,30.653333333333332,31.05,31.2,30.746666666666666,0.8033333333333346,Hot,False,4857.1,False
2024-04-30,Chennai,2024,2,4,30,Tuesday,Summer,35.7,28.0,31.85,7.700000000000003,0.0,0,No Rain,27.6,30.985714285714288,30.746666666666666,31.55,30.450000000000003,30.746666666666666,1.1033333333333353,Hot,False,4857.1,False
2024-05-01,Chennai,2024,2,5,1,Wednesday,Summer,37.8,28.7,33.25,9.099999999999998,0.0,0,No Rain,28.0,31.357142857142858,30.87166666666667,31.85,30.65,31.532258064516128,1.7177419354838719,Hot,False,4857.1,False
2024-05-02,Chennai,2024,2,5,2,Thursday,Summer,38.2,29.8,34.0,8.400000000000002,0.0,0,No Rain,32.8,31.800000000000004,30.991666666666667,33.25,30.9,31.532258064516128,2.467741935483872,Hot,False,4857.1,False
2024-05-03,Chennai,2024,2,5,3,Friday,Summer,38.5,28.0,33.25,10.5,0.0,0,No Rain,29.8,32.18571428571429,31.073333333333334,34.0,30.55,31.532258064516128,1.7177419354838719,Hot,False,4857.1,False
2024-05-04,Chennai,2024,2,5,4,Saturday,Summer,37.3,29.2,33.25,8.099999999999998,0.0,0,No Rain,30.0,32.6,31.15666666666667,33.25,30.35,31.532258064516128,1.7177419354838719,Hot,True,4857.1,False
2024-05-05,Chennai,2024,2,5,5,Sunday,Summer,36.3,29.5,32.9,6.799999999999997,0.0,0,No Rain,30.2,32.864285714285714,31.23166666666667,33.25,31.05,31.532258064516128,1.3677419354838705,Hot,True,4857.1,False
2024-05-06,Chennai,2024,2,5,6,Monday,Summer,37.0,29.8,33.4,7.199999999999999,0.0,0,No Rain,32.6,33.128571428571426,31.301666666666666,32.9,31.55,31.532258064516128,1.8677419354838705,Hot,False,4857.1,False
2024-05-07,Chennai,2024,2,5,7,Tuesday,Summer,36.9,29.8,33.35,7.099999999999998,0.1,1,Light,24.8,33.34285714285714,31.368333333333336,33.4,31.85,31.532258064516128,1.8177419354838733,Hot,False,4857.2,False
2024-05-08,Chennai,2024,2,5,8,Wednesday,Summer,33.5,26.8,30.15,6.699999999999999,2.2,1,Light,18.9,32.9,31.328333333333333,33.35,33.25,31.532258064516128,-1.3822580645161295,Hot,False,4859.4,False
2024-05-09,Chennai,2024,2,5,9,Thursday,Summer,32.9,27.0,29.95,5.899999999999999,2.8,1,Light,21.4,32.32142857142857,31.34,30.15,34.0,31.532258064516128,-1.5822580645161288,Warm,False,4862.2,False
